aqiday0,aqiday1,aqiday2,aqiday3,aqiday4,aqiday5,aqiday6,aqiday7,aqiday8,aqiday9,aqiday10,aqiday11,aqiday12,aqiday13,aqiday14,aqiday15,aqiday16,aqiday17,aqiday18,aqiday19,aqiday20,aqiday21,aqiday22,aqiday23,aqiday24,aqiday25,aqiday26,aqiday27,aqiday28,aqiday29,aqiday30,aqiday31,aqiday32,aqiday33,aqiday34,aqiday35,aqiday36,aqiday37,aqiday38,aqiday39,aqiday40,aqiday41,aqiday42,aqiday43,aqiday44,aqiday45,aqiday46,aqiday47,aqiday48,aqiday49,aqiday50,aqiday51,aqiday52,aqiday53,aqiday54,aqiday55,aqiday56,aqiday57,aqiday58,aqiday59,aqiday60
47.22222222222222,46.2962962962963,57.53333333333333,96.73333333333333,64.06666666666666,51.0,50.0,40.74074074074074,45.370370370370374,73.86666666666667,70.6,31.48148148148148,46.2962962962963,35.18518518518518,46.2962962962963,60.8,77.13333333333333,54.266666666666666,38.888888888888886,67.33333333333333,60.8,70.6,51.0,57.53333333333333,60.8,38.888888888888886,49.074074074074076,48.148148148148145,45.370370370370374,46.2962962962963,47.22222222222222,40.74074074074074,47.22222222222222,48.148148148148145,54.266666666666666,50.0,60.8,49.074074074074076,67.33333333333333,54.266666666666666,73.86666666666667,51.0,54.266666666666666,60.8,48.148148148148145,48.148148148148145,45.370370370370374,42.592592592592595,48.148148148148145,54.266666666666666,51.0,54.266666666666666,50.0,50.0,45.41666666666667,32.407407407407405,46.2962962962963,44.44444444444444,44.44444444444444,47.22222222222222,43.51851851851852
47.22222222222222,37.96296296296296,34.25925925925926,35.18518518518518,34.25925925925926,34.25925925925926,37.03703703703704,35.18518518518518,45.41666666666667,38.888888888888886,36.111111111111114,39.16666666666667,49.16666666666667,38.888888888888886,40.74074074074074,36.111111111111114,22.22222222222222,36.111111111111114,39.81481481481482,34.25925925925926,37.96296296296296,37.96296296296296,35.18518518518518,47.91666666666667,37.96296296296296,39.81481481481482,37.96296296296296,32.407407407407405,37.96296296296296,37.96296296296296,32.407407407407405,18.51851851851852,20.37037037037037,27.77777777777778,33.333333333333336,33.333333333333336,37.03703703703704,30.555555555555557,31.48148148148148,41.66666666666667,37.96296296296296,35.18518518518518,33.333333333333336,37.96296296296296,36.111111111111114,29.62962962962963,32.407407407407405,36.111111111111114,37.96296296296296,41.666666666666664,28.703703703703702,34.25925925925926,37.03703703703704,30.555555555555557,31.48148148148148,51.8412017167382,49.16666666666667,30.555555555555557,40.0,33.333333333333336,34.25925925925926
47.22222222222222,60.8,122.0,51.0,38.888888888888886,41.666666666666664,26.66666666666667,32.083333333333336,45.370370370370374,54.266666666666666,40.833333333333336,42.592592592592595,57.93991416309013,80.4,122.0,57.53333333333333,45.370370370370374,70.6,136.0,73.86666666666667,46.2962962962963,48.148148148148145,59.201716738197426,53.52360515021459,54.36480686695279,67.33333333333333,49.074074074074076,42.592592592592595,58.15021459227468,70.6,48.148148148148145,52.892703862660944,64.87982832618026,55.836909871244636,59.412017167381975,40.0,42.91666666666667,77.13333333333333,47.22222222222222,44.44444444444444,39.81481481481482,37.5,33.333333333333336,39.81481481481482,44.583333333333336,41.25000000000001,51.0,42.592592592592595,37.03703703703704,62.987124463519315,67.33333333333333,67.33333333333333,45.370370370370374,40.74074074074074,33.75,53.103004291845494,43.51851851851852,37.91666666666667,67.61373390557941,122.0,51.0
47.22222222222222,50.0,51.0,35.18518518518518,24.074074074074073,21.296296296296298,35.18518518518518,45.833333333333336,29.166666666666668,34.25925925925926,37.5,44.583333333333336,67.33333333333333,54.266666666666666,44.44444444444444,38.888888888888886,60.8,73.86666666666667,43.51851851851852,44.44444444444444,44.16666666666667,32.083333333333336,36.25,57.09871244635193,64.06666666666666,46.2962962962963,38.888888888888886,49.074074074074076,50.0,46.2962962962963,44.44444444444444,27.77777777777778,36.66666666666667,51.0,44.16666666666667,33.333333333333336,44.16666666666667,32.91666666666667,39.81481481481482,60.67381974248927,47.91666666666667,40.0,41.666666666666664,44.44444444444444,53.52360515021459,39.81481481481482,34.166666666666664,37.5,38.75000000000001,54.266666666666666,43.51851851851852,37.03703703703704,31.48148148148148,34.25925925925926,38.888888888888886,39.81481481481482,30.555555555555557,37.03703703703704,37.96296296296296,37.96296296296296,41.666666666666664
47.22222222222222,42.592592592592595,37.03703703703704,38.888888888888886,37.96296296296296,39.81481481481482,37.03703703703704,38.888888888888886,36.111111111111114,36.111111111111114,40.74074074074074,30.555555555555557,32.5,25.0,25.0,32.91666666666667,36.111111111111114,39.81481481481482,45.370370370370374,38.888888888888886,41.666666666666664,43.51851851851852,39.81481481481482,39.81481481481482,41.666666666666664,45.370370370370374,37.03703703703704,40.74074074074074,42.592592592592595,33.333333333333336,46.666666666666664,36.66666666666667,29.583333333333336,28.703703703703702,34.25925925925926,38.888888888888886,42.592592592592595,37.96296296296296,39.81481481481482,38.888888888888886,38.888888888888886,38.888888888888886,43.51851851851852,47.22222222222222,39.81481481481482,37.03703703703704,39.81481481481482,28.703703703703702,18.51851851851852,27.77777777777778,36.111111111111114,38.888888888888886,30.555555555555557,31.250000000000004,31.48148148148148,37.96296296296296,37.03703703703704,25.925925925925927,24.166666666666668,29.62962962962963,31.48148148148148
47.22222222222222,77.13333333333333,73.86666666666667,54.266666666666666,64.06666666666666,83.66666666666666,64.06666666666666,50.0,51.0,70.6,64.06666666666666,80.4,49.074074074074076,41.666666666666664,40.74074074074074,42.592592592592595,67.33333333333333,70.6,77.13333333333333,67.33333333333333,50.0,50.0,49.074074074074076,46.2962962962963,50.0,49.074074074074076,57.53333333333333,54.266666666666666,45.370370370370374,45.370370370370374,46.2962962962963,40.74074074074074,41.666666666666664,48.148148148148145,46.2962962962963,48.148148148148145,43.51851851851852,47.22222222222222,51.0,50.0,49.074074074074076,48.148148148148145,51.0,57.53333333333333,50.0,48.148148148148145,45.370370370370374,46.2962962962963,49.074074074074076,49.074074074074076,49.074074074074076,50.0,49.074074074074076,45.370370370370374,47.22222222222222,47.22222222222222,47.22222222222222,46.2962962962963,48.148148148148145,45.370370370370374,54.266666666666666
47.22222222222222,42.592592592592595,37.03703703703704,38.888888888888886,37.96296296296296,39.81481481481482,37.03703703703704,38.888888888888886,36.111111111111114,36.111111111111114,40.74074074074074,30.555555555555557,32.5,25.0,25.0,32.91666666666667,36.111111111111114,39.81481481481482,45.370370370370374,38.888888888888886,41.666666666666664,43.51851851851852,39.81481481481482,39.81481481481482,41.666666666666664,45.370370370370374,37.03703703703704,40.74074074074074,42.592592592592595,33.333333333333336,46.666666666666664,36.66666666666667,29.583333333333336,28.703703703703702,34.25925925925926,38.888888888888886,42.592592592592595,37.96296296296296,39.81481481481482,38.888888888888886,38.888888888888886,38.888888888888886,43.51851851851852,47.22222222222222,39.81481481481482,37.03703703703704,39.81481481481482,28.703703703703702,18.51851851851852,27.77777777777778,36.111111111111114,38.888888888888886,30.555555555555557,31.250000000000004,31.48148148148148,37.96296296296296,37.03703703703704,25.925925925925927,24.166666666666668,29.62962962962963,31.48148148148148
47.22222222222222,50.0,51.0,35.18518518518518,24.074074074074073,21.296296296296298,35.18518518518518,45.833333333333336,32.5,34.25925925925926,37.5,44.583333333333336,67.33333333333333,54.266666666666666,44.44444444444444,38.888888888888886,60.8,73.86666666666667,43.51851851851852,44.44444444444444,44.16666666666667,32.083333333333336,36.25,57.09871244635193,64.06666666666666,46.2962962962963,38.888888888888886,49.074074074074076,50.0,46.2962962962963,44.44444444444444,27.77777777777778,36.66666666666667,51.0,44.16666666666667,33.333333333333336,44.16666666666667,32.91666666666667,39.81481481481482,60.67381974248927,47.91666666666667,40.0,41.666666666666664,44.44444444444444,53.52360515021459,39.81481481481482,34.166666666666664,37.5,38.75000000000001,54.266666666666666,43.51851851851852,37.03703703703704,31.48148148148148,34.25925925925926,38.888888888888886,39.81481481481482,30.555555555555557,37.03703703703704,37.96296296296296,37.96296296296296,41.666666666666664
47.22222222222222,46.2962962962963,57.53333333333333,96.73333333333333,64.06666666666666,51.0,50.0,40.74074074074074,45.370370370370374,73.86666666666667,70.6,31.48148148148148,46.2962962962963,35.18518518518518,46.2962962962963,52.892703862660944,80.4,54.266666666666666,38.888888888888886,67.33333333333333,60.8,70.6,51.0,57.53333333333333,60.8,38.888888888888886,49.074074074074076,48.148148148148145,45.370370370370374,46.2962962962963,47.22222222222222,40.74074074074074,47.22222222222222,48.148148148148145,54.266666666666666,50.0,60.8,49.074074074074076,67.33333333333333,54.266666666666666,73.86666666666667,51.0,54.266666666666666,60.8,48.148148148148145,48.148148148148145,45.370370370370374,42.592592592592595,48.148148148148145,54.266666666666666,51.0,54.266666666666666,50.0,50.0,45.41666666666667,32.407407407407405,46.2962962962963,44.44444444444444,44.44444444444444,47.22222222222222,43.51851851851852
47.22222222222222,42.592592592592595,37.03703703703704,38.888888888888886,37.96296296296296,39.81481481481482,37.03703703703704,38.888888888888886,36.111111111111114,36.111111111111114,40.74074074074074,30.555555555555557,32.5,25.0,25.0,32.91666666666667,36.111111111111114,39.81481481481482,45.370370370370374,38.888888888888886,41.666666666666664,43.51851851851852,39.81481481481482,39.81481481481482,41.666666666666664,45.370370370370374,37.03703703703704,40.74074074074074,42.592592592592595,33.333333333333336,46.666666666666664,36.66666666666667,29.583333333333336,28.703703703703702,34.25925925925926,38.888888888888886,42.592592592592595,37.96296296296296,39.81481481481482,38.888888888888886,38.888888888888886,38.888888888888886,43.51851851851852,47.22222222222222,39.81481481481482,37.03703703703704,39.81481481481482,28.703703703703702,18.51851851851852,27.77777777777778,36.111111111111114,38.888888888888886,30.555555555555557,31.250000000000004,31.48148148148148,37.96296296296296,37.03703703703704,25.925925925925927,24.166666666666668,29.62962962962963,31.48148148148148
47.22222222222222,37.96296296296296,34.25925925925926,35.18518518518518,34.25925925925926,34.25925925925926,37.03703703703704,35.18518518518518,45.41666666666667,38.888888888888886,36.111111111111114,39.16666666666667,49.16666666666667,38.888888888888886,40.74074074074074,36.111111111111114,22.22222222222222,36.111111111111114,39.81481481481482,34.25925925925926,37.96296296296296,37.96296296296296,35.18518518518518,47.91666666666667,37.96296296296296,39.81481481481482,37.96296296296296,32.407407407407405,37.96296296296296,37.96296296296296,32.407407407407405,18.51851851851852,20.37037037037037,27.77777777777778,33.333333333333336,37.96296296296296,42.592592592592595,30.555555555555557,31.48148148148148,41.66666666666667,37.96296296296296,35.18518518518518,33.333333333333336,37.96296296296296,36.111111111111114,29.62962962962963,32.407407407407405,36.111111111111114,37.96296296296296,41.666666666666664,28.703703703703702,34.25925925925926,37.03703703703704,30.555555555555557,31.48148148148148,51.8412017167382,49.16666666666667,30.555555555555557,40.0,33.333333333333336,34.25925925925926
45.370370370370374,42.91666666666667,55.836909871244636,63.407725321888414,60.67381974248927,51.63090128755365,42.5,41.66666666666667,29.583333333333336,52.892703862660944,46.2962962962963,44.583333333333336,39.16666666666667,47.22222222222222,34.25925925925926,37.03703703703704,38.333333333333336,43.51851851851852,35.18518518518518,34.166666666666664,32.91666666666667,32.407407407407405,44.583333333333336,32.407407407407405,35.18518518518518,53.103004291845494,34.25925925925926,47.50000000000001,36.66666666666667,29.166666666666668,35.41666666666667,33.75,30.833333333333336,36.66666666666667,30.833333333333336,45.41666666666667,56.047210300429185,51.21030042918455,47.91666666666667,50.0,40.416666666666664,24.074074074074073,30.555555555555557,54.36480686695279,54.15450643776824,53.103004291845494,62.14592274678112,54.57510729613734,52.892703862660944,45.833333333333336,51.4206008583691,58.57081545064378,52.472103004291846,30.555555555555557,35.00000000000001,28.703703703703702,34.166666666666664,47.91666666666667,52.05150214592275,62.14592274678112,49.16666666666667
57.53333333333333,45.370370370370374,45.370370370370374,37.96296296296296,96.73333333333333,73.86666666666667,86.93333333333334,54.266666666666666,54.266666666666666,54.266666666666666,90.2,70.6,57.53333333333333,50.0,43.51851851851852,41.666666666666664,60.8,64.06666666666666,67.33333333333333,47.22222222222222,51.0,57.53333333333333,47.22222222222222,47.22222222222222,47.22222222222222,45.370370370370374,50.0,57.53333333333333,60.8,49.074074074074076,73.86666666666667,80.4,83.66666666666666,50.0,48.148148148148145,50.0,64.06666666666666,67.33333333333333,50.0,54.266666666666666,50.0,64.06666666666666,64.06666666666666,50.0,51.0,51.0,57.53333333333333,67.33333333333333,45.370370370370374,46.2962962962963,48.148148148148145,60.8,50.0,46.2962962962963,50.0,49.074074074074076,47.22222222222222,48.148148148148145,51.0,47.22222222222222,48.148148148148145
57.53333333333333,45.370370370370374,45.370370370370374,37.96296296296296,96.73333333333333,73.86666666666667,86.93333333333334,54.266666666666666,54.266666666666666,54.266666666666666,90.2,70.6,57.53333333333333,50.0,43.51851851851852,41.666666666666664,60.8,64.06666666666666,67.33333333333333,47.22222222222222,51.0,57.53333333333333,47.22222222222222,47.22222222222222,47.22222222222222,45.370370370370374,50.0,57.53333333333333,60.8,49.074074074074076,73.86666666666667,80.4,83.66666666666666,50.0,48.148148148148145,50.0,64.06666666666666,67.33333333333333,50.0,54.266666666666666,50.0,64.06666666666666,64.06666666666666,50.0,51.0,51.0,57.53333333333333,67.33333333333333,45.370370370370374,46.2962962962963,48.148148148148145,60.8,50.0,46.2962962962963,50.0,49.074074074074076,47.22222222222222,48.148148148148145,51.0,47.22222222222222,48.148148148148145
57.53333333333333,45.370370370370374,45.370370370370374,37.96296296296296,96.73333333333333,73.86666666666667,86.93333333333334,54.266666666666666,54.266666666666666,54.266666666666666,90.2,70.6,57.53333333333333,50.0,43.51851851851852,41.666666666666664,60.8,64.06666666666666,67.33333333333333,47.22222222222222,51.0,57.53333333333333,47.22222222222222,47.22222222222222,47.22222222222222,45.370370370370374,50.0,57.53333333333333,60.8,49.074074074074076,73.86666666666667,80.4,83.66666666666666,50.0,48.148148148148145,50.0,64.06666666666666,67.33333333333333,50.0,54.266666666666666,50.0,64.06666666666666,64.06666666666666,50.0,51.0,51.0,57.53333333333333,67.33333333333333,45.370370370370374,46.2962962962963,48.148148148148145,60.8,50.0,46.2962962962963,50.0,49.074074074074076,47.22222222222222,48.148148148148145,51.0,47.22222222222222,48.148148148148145
39.81481481481482,31.250000000000004,26.66666666666667,90.2,73.86666666666667,73.86666666666667,51.21030042918455,67.33333333333333,67.33333333333333,77.13333333333333,70.137339055794,65.09012875536482,39.81481481481482,26.66666666666667,46.666666666666664,40.74074074074074,67.33333333333333,46.666666666666664,48.333333333333336,54.78540772532189,54.57510729613734,48.148148148148145,51.63090128755365,35.00000000000001,37.03703703703704,35.18518518518518,27.77777777777778,34.25925925925926,40.0,60.46351931330473,55.836909871244636,54.15450643776824,48.148148148148145,54.266666666666666,43.51851851851852,49.074074074074076,48.148148148148145,43.51851851851852,44.44444444444444,44.44444444444444,47.22222222222222,40.0,49.074074074074076,51.0,46.2962962962963,30.555555555555557,29.62962962962963,43.333333333333336,41.25000000000001,31.48148148148148,36.111111111111114,47.22222222222222,54.266666666666666,67.33333333333333,67.33333333333333,49.074074074074076,41.666666666666664,57.53333333333333,70.6,44.44444444444444,45.370370370370374
39.81481481481482,31.250000000000004,26.66666666666667,90.2,46.2962962962963,51.8412017167382,48.148148148148145,47.08333333333334,54.99570815450644,60.8,51.8412017167382,49.074074074074076,31.48148148148148,30.555555555555557,33.333333333333336,41.666666666666664,54.266666666666666,93.46666666666667,86.93333333333334,54.266666666666666,70.6,80.4,54.266666666666666,60.8,33.333333333333336,47.22222222222222,49.074074074074076,38.888888888888886,45.370370370370374,70.6,64.06666666666666,48.148148148148145,50.0,40.74074074074074,64.06666666666666,77.13333333333333,77.13333333333333,86.93333333333334,86.93333333333334,60.8,64.06666666666666,64.06666666666666,64.06666666666666,46.2962962962963,51.0,57.53333333333333,70.6,57.53333333333333,43.51851851851852,44.44444444444444,46.2962962962963,39.81481481481482,45.370370370370374,37.96296296296296,42.592592592592595,44.44444444444444,70.6,73.86666666666667,83.66666666666666,60.8,90.2
39.81481481481482,31.250000000000004,26.66666666666667,90.2,129.0,54.266666666666666,29.62962962962963,40.74074074074074,43.51851851851852,46.2962962962963,86.12017167381975,52.261802575107296,39.81481481481482,26.66666666666667,46.666666666666664,61.30472103004292,67.40343347639485,64.06666666666666,60.25321888412017,33.75,35.18518518518518,51.21030042918455,59.622317596566525,32.5,27.77777777777778,21.296296296296298,27.77777777777778,47.50000000000001,29.62962962962963,29.62962962962963,38.888888888888886,37.03703703703704,38.888888888888886,33.333333333333336,41.666666666666664,44.44444444444444,45.370370370370374,39.81481481481482,19.166666666666668,39.16666666666667,26.66666666666667,34.25925925925926,33.333333333333336,41.666666666666664,35.833333333333336,30.416666666666668,51.0,56.67811158798283,53.94420600858369,40.833333333333336,35.18518518518518,45.370370370370374,66.56223175965665,41.66666666666667,37.96296296296296,43.51851851851852,40.74074074074074,36.111111111111114,42.592592592592595,43.51851851851852,45.370370370370374
39.81481481481482,31.250000000000004,26.66666666666667,90.2,31.250000000000004,38.75000000000001,35.18518518518518,31.48148148148148,45.833333333333336,31.48148148148148,31.48148148148148,36.111111111111114,31.48148148148148,30.555555555555557,33.333333333333336,35.18518518518518,37.03703703703704,38.888888888888886,39.81481481481482,38.888888888888886,73.86666666666667,73.86666666666667,64.06666666666666,40.74074074074074,50.0,48.148148148148145,64.06666666666666,70.6,45.370370370370374,38.888888888888886,34.25925925925926,37.96296296296296,33.333333333333336,36.111111111111114,40.74074074074074,38.888888888888886,38.888888888888886,41.666666666666664,60.8,40.74074074074074,37.96296296296296,47.22222222222222,42.592592592592595,37.03703703703704,38.888888888888886,37.96296296296296,39.81481481481482,37.03703703703704,38.888888888888886,36.111111111111114,36.111111111111114,40.74074074074074,30.555555555555557,32.5,25.0,25.0,32.91666666666667,36.111111111111114,39.81481481481482,45.370370370370374,38.888888888888886
