lagday0,lagday1,lagday2,lagday3,lagday4,lagday5,lagday6,lagday7,lagday8,lagday9,lagday10,lagday11,lagday12,lagday13,lagday14,lagday15,lagday16,lagday17,lagday18,lagday19,lagday20,lagday21,lagday22,lagday23,lagday24,lagday25,lagday26,lagday27,lagday28,lagday29,lagday30,lagday31,lagday32,lagday33,lagday34,lagday35,lagday36,lagday37,lagday38,lagday39,lagday40,lagday41,lagday42,lagday43,lagday44,lagday45,lagday46,lagday47,lagday48,lagday49,lagday50,lagday51,lagday52,lagday53,lagday54,lagday55,lagday56,lagday57,lagday58,lagday59,lagday60
62.798,57.23,42.598,55.414,55.685,56.38,59.694,51.885,48.797,49.197,49.162,50.548,45.213,51.12,54.678,53.718,48.896,44.49,43.855,52.63,55.688,58.155,48.666,54.565,56.758,51.488,47.159,53.615,49.648,53.404,48.742,45.63,51.01600000000001,53.337,56.2,58.617,50.733,49.754,52.949,50.149,50.357,51.851000000000006,49.615,51.145,47.25899999999999,44.99800000000001,42.365,41.717,43.191,38.905,35.797,45.674,47.044,46.737,43.688,34.44,39.381,39.581,43.262,48.004,39.425
40.856,22.871,42.505,49.48,44.37,40.186,46.316,52.396,42.51300000000001,34.644,39.781,37.508,29.896,36.99800000000001,25.885,30.304,35.2,52.74800000000001,52.053,55.738,47.25,52.715,52.129,46.528,47.68600000000001,48.319,51.01300000000001,41.522,53.323,54.99100000000001,49.625,32.783,31.985,45.197,43.864,33.891,38.999,51.044,56.306,59.879,59.611,53.201,45.291,56.565,60.831,47.852,49.31800000000001,44.055,35.013000000000005,34.696,46.708,61.093,53.62,44.842,56.07899999999999,52.639,46.587,51.39,37.948,40.864,48.407
40.856,22.871,42.505,60.952,51.598,44.874,56.672,56.161,53.489,46.591,43.272,38.288,44.842,42.827,39.286,38.028,29.157,51.886,59.901,54.023,45.682,53.418,50.152,45.838,43.773,47.47,51.862,50.99100000000001,54.017,55.264,38.431,26.342,22.56,38.385,39.586,28.394,36.51,37.417,44.177,60.426,55.75,47.67,41.588,57.593,61.874,46.76300000000001,47.87600000000001,33.479,34.351,33.245,50.333,58.624,50.243,41.515,52.542,53.922,49.593,47.707,30.095,38.678,42.301
40.856,22.871,42.505,50.729,47.027,53.371,50.45,54.756,59.96,32.638000000000005,10.255999999999998,20.873,29.273000000000003,22.347,37.159,44.835,59.38800000000001,61.721,53.506,48.25899999999999,52.453,45.823,49.304,46.547,33.915,42.655,40.592,45.52,50.702,42.476000000000006,46.518,56.83,52.217,34.312,39.685,36.879,38.278,48.736,39.351,35.041,60.825,54.909,43.482,51.882,62.477,57.042,43.706,35.84900000000001,39.495,17.037,43.881,47.726000000000006,53.018,43.114,41.725,51.769,47.374,48.75100000000001,40.212,35.625,42.131
40.856,22.871,42.505,61.787,55.353,31.802,48.04,45.61600000000001,34.629,46.648,39.853,34.166,31.118,35.98699999999999,30.933000000000003,41.385,55.168,46.285,48.608,40.367,52.785,51.261,58.19300000000001,46.989,28.052,51.848,38.987,46.512,38.204,47.987,39.387,27.789,31.761,47.308,49.445,34.616,39.669,51.4,45.344,39.022,45.32100000000001,49.566,48.718,38.082,53.24100000000001,40.48,44.654,44.713,47.39,51.479,38.379,29.321,45.44600000000001,40.896,51.097,52.96,52.278,41.681,39.799,45.854,47.032
40.856,22.871,42.505,61.787,55.353,31.802,48.04,45.61600000000001,34.629,46.648,39.853,34.166,31.118,35.98699999999999,30.933000000000003,41.385,55.168,46.285,48.608,53.207,52.056999999999995,51.261,58.19300000000001,46.989,28.052,51.848,38.987,46.512,38.204,47.987,39.387,27.789,31.761,47.308,49.445,34.616,39.669,51.4,45.344,39.022,45.32100000000001,49.566,48.718,38.082,53.24100000000001,40.48,44.654,44.713,47.39,51.479,38.379,29.321,45.44600000000001,40.896,51.097,52.96,52.278,41.681,39.799,45.854,47.032
40.856,22.871,42.505,47.787,43.115,41.608,49.349,48.74100000000001,43.913,32.739000000000004,31.026,29.51,30.542,44.659,33.711,39.108,42.066,42.625,54.955,56.684,51.37300000000001,54.198,54.714,49.271,48.252,46.654,50.999,47.13399999999999,56.598,54.826,52.389,38.768,37.778,42.956,36.616,29.298000000000002,44.49,50.627,57.882,61.544,61.008,54.004,48.715,62.59,64.33,54.94300000000001,51.476000000000006,42.994,40.315,31.088,51.52,47.028999999999996,51.5,43.206,54.771,53.715,46.928,51.593,33.635,39.889,48.115
40.856,22.9,42.675,47.386,50.807,47.932,47.382,49.971,58.75100000000001,44.175,16.156,21.381999999999998,22.814,45.355,44.145,58.31800000000001,50.619,47.651,41.49800000000001,54.593,45.602,49.333,47.142,50.958,34.385,50.006,42.537,42.269,53.028,41.511,44.471,50.75899999999999,50.647,38.486,34.948,38.195,38.129,47.573,37.059,36.113,56.547,52.007,35.461,51.219,64.235,55.649,48.445,36.56800000000001,36.94,41.222,46.042,45.308,55.179,44.981,35.11,53.264,48.647,45.26300000000001,47.395,40.958,40.51
40.856,22.871,42.505,59.326,42.822,28.102,38.393,40.928,31.986,34.499,29.639,23.222,30.21,38.634,31.71,31.634,41.87300000000001,39.99800000000001,41.903,36.15,45.42,47.729,49.027,43.03100000000001,18.85,38.32,27.257,36.98,36.188,45.335,25.859,22.5,24.875,40.618,39.362,33.484,38.154,48.797,32.921,33.367,41.315,47.361,44.125,38.78,46.162,47.194,49.233,32.989000000000004,34.6,43.003,28.477,35.184,39.187,38.08,34.663000000000004,48.734,49.342,37.53,43.633,36.226,42.93600000000001
40.856,22.9,42.675,47.386,50.807,47.932,47.382,49.971,58.75100000000001,44.175,16.156,21.381999999999998,22.814,45.355,44.145,58.31800000000001,50.619,47.651,41.49800000000001,54.593,45.602,49.333,47.142,50.958,34.385,50.006,42.537,42.269,53.028,41.511,44.471,50.75899999999999,50.647,38.486,34.948,38.195,38.278,47.573,37.059,36.113,56.547,52.007,35.461,51.219,64.235,55.649,48.445,36.56800000000001,36.94,41.222,46.042,45.308,55.179,44.981,35.11,53.264,48.647,45.26300000000001,47.395,40.958,40.51
40.856,22.871,42.505,52.028,40.083,38.382,40.96,46.197,60.542,61.083,53.034,64.983,61.597,56.551,50.786,38.311,47.613,48.473,46.184,49.595,46.333,59.018,53.843,52.253,50.987,34.707,46.61600000000001,52.827,60.896,53.21100000000001,48.158,31.483,30.366,35.629,39.739,37.891,43.074,40.656,27.767,47.662,54.32899999999999,48.25,47.218,45.71100000000001,56.418,52.91,51.274,35.686,26.423,31.074,24.65,46.109,52.255,47.832,35.62,49.39,52.151,43.215,40.177,31.332,21.195
40.856,22.871,42.505,60.952,51.598,44.874,56.672,56.161,53.489,46.591,43.272,38.288,44.842,42.827,39.286,38.028,29.157,51.886,59.901,54.023,45.682,53.418,50.152,45.838,43.773,47.47,51.862,50.99100000000001,54.017,55.264,38.431,26.342,22.56,38.385,39.586,29.298000000000002,36.51,37.417,44.177,60.426,55.75,47.67,41.588,57.593,61.874,46.76300000000001,47.87600000000001,33.479,34.351,33.245,50.333,58.624,50.243,41.515,52.542,53.922,49.593,47.707,30.095,38.678,42.301
40.856,22.871,42.505,64.758,50.82100000000001,35.393,43.795,44.572,32.593,40.77,34.001,40.815,26.842,39.894,30.933000000000003,40.152,54.83600000000001,46.532,47.74100000000001,43.742,52.453,48.25899999999999,53.506,44.702,28.005,48.247,40.887,45.38800000000001,37.383,43.52,38.065,22.448,26.867,45.181,44.272,30.894,38.316,49.794,50.68600000000001,30.74,39.729,47.486,43.52,36.996,50.103,36.174,40.979,40.484,40.868,44.92,38.625,28.874,44.767,37.606,47.969,51.146,49.035,38.444,32.144,40.385,42.699
40.856,22.871,42.505,64.758,50.82100000000001,35.393,43.795,44.572,32.593,40.77,34.001,40.815,26.842,39.894,30.253,40.152,54.83600000000001,46.532,47.74100000000001,43.742,52.453,48.25899999999999,53.506,44.702,28.005,48.247,40.887,45.38800000000001,37.383,43.52,38.065,22.448,26.867,45.181,44.272,30.894,38.316,49.794,50.68600000000001,30.74,39.729,47.486,43.52,36.996,50.103,36.174,40.979,40.484,40.868,44.92,38.625,28.874,44.767,37.606,47.969,51.146,49.035,38.444,32.144,40.385,42.699
40.856,22.871,42.505,53.213,41.792,43.024,45.205,55.395,56.363,50.46100000000001,26.217,37.985,33.538000000000004,22.606,33.431,44.31100000000001,50.582,47.79,43.88800000000001,51.39,58.713,51.425,54.285,52.14100000000001,44.312,45.882,38.68,49.497,60.339,53.455,47.227,52.26,51.18,39.172,35.846,35.527,36.016,43.122,37.438,41.294,53.19600000000001,51.581,28.516,49.291,59.183,56.228,51.276,41.658,36.914,38.72,41.075,59.25100000000001,52.861,47.398,40.408,55.62300000000001,51.979,42.227,43.308,32.507,43.697
40.856,22.871,42.505,30.951,42.77,30.635,24.447,38.417,22.964,17.562,19.797,21.047,24.743,26.752,30.587,35.887,37.89,37.595,34.855,53.207,52.056999999999995,51.611,52.834,29.381,34.174,43.218,41.185,35.408,31.917,54.937,27.644,25.906,28.107,32.702,47.244,38.003,43.225,45.984,34.095,32.102,46.121,44.807,44.645,41.99800000000001,45.63399999999999,46.82,48.46100000000001,38.643,57.878,51.881,43.6,44.295,44.203,38.958,33.984,49.859,47.723,43.002,42.203,47.48,43.915
40.856,22.871,42.505,50.08,33.43,42.844,41.664,58.448,59.012,40.091,16.437,24.104,29.913,17.247,40.229,42.228,48.179,47.357,38.705,54.055,53.445,52.988,53.261,45.264,36.655,39.996,39.711,52.684,33.825,43.104,48.512,53.245,50.216,42.608,38.531,39.585,38.278,46.918,42.843,47.434,54.414,53.556,41.466,51.345,62.69600000000001,55.00100000000001,42.136,42.91,37.306,34.89,42.52,60.06100000000001,51.359,44.878,45.417,49.592,50.372,48.88399999999999,37.742,33.971,41.87600000000001
40.856,22.871,42.505,64.758,50.82100000000001,35.393,43.795,44.572,32.593,40.77,34.001,40.815,26.842,39.894,30.253,40.152,54.83600000000001,46.532,47.74100000000001,43.742,52.453,48.25899999999999,53.506,44.702,28.005,48.247,40.887,45.38800000000001,37.383,43.52,38.065,22.448,26.867,45.181,44.272,30.894,38.316,49.794,50.68600000000001,30.74,39.729,47.486,53.918,63.536,50.103,36.174,40.979,40.484,40.868,44.92,38.625,28.874,44.767,37.606,47.969,51.146,49.035,38.444,32.144,40.385,42.699
40.856,22.871,42.505,61.787,55.353,31.802,48.04,45.61600000000001,34.629,46.648,39.853,34.166,31.118,35.98699999999999,30.933000000000003,41.385,55.168,46.285,48.608,40.367,52.785,51.261,58.19300000000001,46.989,28.052,51.848,38.987,46.512,38.204,47.987,39.387,27.789,31.761,47.308,49.445,34.616,39.669,51.4,45.344,39.022,45.32100000000001,49.566,48.718,38.082,53.24100000000001,40.48,44.654,44.713,47.39,51.479,38.379,29.321,45.44600000000001,40.896,51.097,52.96,52.278,41.681,39.799,45.854,47.032
40.856,22.871,42.505,56.767,47.092,21.669,36.071,42.542,27.087,32.648,26.508000000000006,19.883,25.587,34.421,27.384,29.937,37.716,40.332,42.544,35.58,48.428,49.307,49.657,43.163,16.338,35.603,23.181,34.766,35.721,44.49800000000001,25.709,19.547,24.969,31.419,38.718,27.746,34.855,46.879,26.954,28.022,37.547,46.487,42.207,33.326,44.883,40.359,44.252,31.914,31.433000000000003,40.793,23.123,29.088,37.918,34.778,31.713,48.36,47.94,32.856,33.902,33.585,40.966
40.856,22.871,42.505,33.367,47.067,45.245,54.008,60.652,51.923,35.872,25.569000000000006,24.763,49.448,39.510999999999996,28.362,60.364,60.675,57.302,40.852,45.4,52.38800000000001,46.274,42.278,47.701,39.542,31.899,47.232,47.042,33.825,43.104,36.606,45.824,57.194,32.318000000000005,42.405,50.008,40.47,49.601000000000006,40.3,28.035,32.524,46.378,43.38399999999999,40.661,38.718,54.583,50.56,44.06100000000001,43.359,33.495,32.661,32.852,26.903,45.008,37.49800000000001,36.908,47.676,46.684,41.08,38.141,43.361
40.856,22.871,42.505,61.787,55.353,31.802,48.04,45.61600000000001,34.629,46.648,39.853,34.166,31.118,35.98699999999999,30.933000000000003,41.385,55.168,46.285,48.608,40.367,52.785,51.261,58.19300000000001,46.989,28.052,51.848,38.987,46.512,38.204,47.987,39.387,27.789,31.761,47.308,49.445,34.616,39.669,51.4,45.344,39.022,45.32100000000001,49.566,48.718,38.082,53.24100000000001,40.48,44.654,44.713,47.39,51.479,38.379,29.321,45.44600000000001,40.896,51.097,52.96,52.278,41.681,39.799,45.854,47.032
40.856,22.871,42.505,67.623,45.676,46.194,50.89,52.86,42.81399999999999,37.341,40.703,44.79,45.75,45.729,32.23,35.115,55.394,59.284,49.858,49.119,53.449,51.53,54.588,49.617,36.122,47.442,45.802,31.385,39.74,46.07,44.431,28.628,31.051,48.027,41.608,32.888000000000005,36.905,49.79600000000001,55.408,34.726,50.804,49.055,42.832,48.964,53.768,32.35,36.976,42.947,37.532,36.49,37.819,39.356,50.684,37.967,54.234,48.76600000000001,48.098,45.77,30.179,36.824,47.289
40.856,22.871,42.505,59.326,42.822,28.102,38.393,40.928,31.986,34.499,29.639,23.222,30.21,38.634,31.71,31.634,41.87300000000001,39.99800000000001,41.903,36.15,45.42,47.729,49.027,43.03100000000001,18.85,38.32,27.257,36.98,33.825,43.104,25.859,22.5,24.875,40.618,39.362,33.484,38.154,48.797,32.921,33.367,41.315,47.361,44.125,38.78,46.162,47.194,49.233,32.989000000000004,34.6,43.003,28.477,35.184,39.187,38.08,34.663000000000004,48.734,49.342,37.53,43.633,36.226,42.93600000000001
40.856,22.871,42.505,40.797,35.75199999999999,31.585,25.692,44.588,39.121,19.121,18.532,20.273,22.024,41.385,30.933000000000003,44.254,41.31800000000001,35.653,34.137,36.65,52.17100000000001,60.0,57.006,36.602,34.12,40.474,40.798,40.222,34.75,59.848,23.578000000000007,26.263,30.206,43.103,46.458,40.869,45.847,50.784,35.876,35.784,47.4,48.45399999999999,47.562,46.722,48.76300000000001,48.583,49.61,41.49100000000001,55.567,54.608,47.398,46.799,47.038,41.473,43.993,53.047,52.83,44.552,42.996,49.207,45.964
40.856,22.871,42.505,55.783,49.929,44.533,53.963,53.488,52.341,45.236,39.627,36.203,39.347,41.744,35.944,38.222,28.193,50.298,60.83,51.691,44.528,52.871,51.059,44.923,45.727,45.813,50.533,48.437,51.889,56.198,40.643,29.709,25.732,38.7,41.304,29.298000000000002,35.592,42.143,50.868,62.825,55.242,50.06,44.426,60.48,61.239,48.964,50.399,33.764,36.051,31.333,52.775,59.332,51.574,42.819,54.497,55.31399999999999,50.286,49.76,30.95,39.075,44.695
40.856,22.871,42.505,61.787,55.353,31.802,48.04,45.61600000000001,34.629,46.648,39.853,34.166,31.118,35.98699999999999,30.933000000000003,41.385,55.168,46.285,48.608,53.207,52.056999999999995,51.261,58.19300000000001,46.989,28.052,51.848,38.987,46.512,38.204,47.987,39.387,27.789,31.761,47.308,49.445,34.616,39.669,51.4,45.344,39.022,45.32100000000001,49.566,48.718,38.082,53.24100000000001,40.48,44.654,44.713,47.39,36.32,38.379,29.321,45.44600000000001,40.896,51.097,52.96,52.278,41.681,39.799,45.854,47.032
40.856,22.871,42.505,62.083,49.372,35.661,43.944,44.883,30.334,39.442,34.411,41.38399999999999,26.41,41.162,30.933000000000003,40.089,51.6,45.255,46.566,53.207,52.056999999999995,47.737,52.865,43.058,25.45,47.97,41.495,44.252,36.327,43.104,33.825,22.913,25.461,44.044,44.142,31.026,39.406,48.889,51.07899999999999,32.324,39.708,46.867,43.596,37.223,48.218,35.433,40.361,38.656,42.453,36.32,38.543,30.511,44.2,37.268,49.278,50.788,48.423,35.63800000000001,33.375,41.319,39.51
40.856,22.871,42.505,59.326,42.822,28.102,38.393,40.928,31.986,34.499,29.639,23.222,30.21,38.634,31.71,31.634,41.87300000000001,39.99800000000001,41.903,36.15,45.42,47.729,49.027,43.03100000000001,18.85,38.32,27.257,36.98,33.825,43.104,25.859,22.5,24.875,40.618,39.362,33.484,38.154,48.797,32.921,33.367,41.315,47.361,44.125,38.78,46.162,47.194,49.233,32.989000000000004,34.6,43.003,28.477,35.184,39.187,38.08,34.663000000000004,48.734,49.342,37.53,43.633,36.226,42.93600000000001
40.856,22.871,42.505,47.787,43.115,41.608,49.349,48.74100000000001,43.913,32.739000000000004,31.026,29.51,30.542,31.718000000000004,33.711,39.108,42.066,42.625,54.955,56.684,51.37300000000001,54.198,54.714,49.271,48.252,46.654,50.999,47.13399999999999,56.598,54.826,52.389,38.768,37.778,45.353,45.212,39.116,44.49,50.627,57.882,61.544,61.008,54.004,48.715,62.59,64.33,54.94300000000001,51.476000000000006,42.994,40.315,31.088,51.52,63.285,51.5,43.206,54.771,53.715,46.928,51.593,33.635,39.889,48.115
39.659,61.697,60.464,57.207,57.081,55.75,44.039,54.467,48.794,52.253,54.027,46.212,44.69600000000001,49.262,57.212,53.548,48.505,44.49100000000001,53.914,52.323,44.019,53.21100000000001,52.082,53.27,47.806,44.685,32.814,43.145,53.183,46.856,54.129,54.82100000000001,52.988,50.07100000000001,53.981,53.992,51.474,51.243,55.75,39.342,52.791,55.944,57.592,41.503,49.455,47.035,43.554,44.164,50.68600000000001,57.63399999999999,46.294,39.782,50.64100000000001,43.23,44.472,43.351000000000006,48.916,45.573,43.264,53.389,49.493
39.659,60.828,58.78,44.484,48.087,40.84,45.17100000000001,46.58600000000001,45.049,33.146,41.14100000000001,45.881,45.856,44.37300000000001,50.89,54.319,38.257,39.678,51.0,51.572,48.719,58.209,56.619,48.371,48.036,56.021,54.831,48.949,44.229,57.81,52.044,48.567,45.799,41.088,37.932,38.201,39.421,41.347,42.61600000000001,43.505,46.642,28.291,35.512,56.477,49.43,44.158,44.855,39.259,41.008,48.076,46.03,44.074,40.376,35.874,21.417,43.371,40.433,35.997,31.212,37.126,39.6
39.659,39.974,43.42,38.09,43.182,47.385,53.661,49.374,44.085,31.416,43.565,44.471,40.9,43.879,42.414,40.631,32.576,36.58,29.558000000000003,41.401,42.184,42.878,36.721,32.574,33.421,33.178000000000004,32.701,38.812,38.007,26.657,32.102,31.038,32.755,38.739,40.643,39.24,49.81100000000001,45.145,37.29,35.95,37.164,28.227,41.004,35.726,24.206,25.294,37.889,27.819000000000006,31.831,36.664,33.464,36.699,33.791,40.224,41.257,33.696,35.611,24.983,23.207,25.265,27.703000000000007
39.659,51.62300000000001,42.816,44.48,46.627,41.604,37.796,38.997,46.933,41.34,35.515,29.253,35.42,38.261,36.26300000000001,33.689,32.353,37.94300000000001,38.545,39.232,27.632,37.582,36.15,41.784,43.036,47.803,41.872,42.023,50.631,47.37300000000001,49.824,52.272,42.106,33.466,34.681999999999995,34.001999999999995,39.541,32.861,29.457,35.628,36.861,39.74,43.801,37.978,35.63,38.532,31.318,32.549,31.948,36.41,37.536,46.191,42.19300000000001,33.782,33.148,40.033,43.742,34.855,33.361,33.744,33.966
39.659,55.32899999999999,55.182,51.128,36.314,34.033,38.946,45.747,42.269,34.025,33.54,43.409,39.045,34.034,44.861,33.783,41.055,40.337,40.786,47.557,40.565,49.19300000000001,46.869,50.426,36.483,47.152,44.86600000000001,41.417,50.861,43.235,38.251,36.027,41.319,38.801,33.69,39.648,36.759,34.269,38.194,37.151,35.234,39.052,36.607,31.208,32.525,39.833,34.833,32.181,33.974000000000004,35.56800000000001,43.778,37.186,38.508,40.38,32.496,31.178,33.382,29.918000000000006,29.428,20.314,38.244
39.659,61.697,60.464,57.207,57.081,55.75,44.039,54.467,48.794,52.253,54.027,46.212,44.69600000000001,49.262,57.212,53.548,48.505,44.49100000000001,53.914,52.323,44.019,53.21100000000001,52.082,53.27,47.806,44.685,32.814,43.145,53.183,46.856,54.129,54.82100000000001,52.988,50.07100000000001,53.981,53.992,51.474,51.243,55.75,39.342,52.791,55.944,57.592,41.503,49.455,47.035,43.554,44.164,50.68600000000001,57.63399999999999,46.294,39.782,50.64100000000001,43.23,44.472,43.351000000000006,48.916,45.573,43.264,53.389,49.493
39.330999999999996,42.919,26.562,22.818,28.667,30.578000000000007,46.038,38.505,41.369,31.743,40.055,47.562,36.931,59.149,53.717,54.164,48.846,33.437,29.251,36.351,44.511,40.591,32.806,28.479,40.854,35.067,31.032,42.90600000000001,31.678,35.7,37.295,37.249,44.94600000000001,37.707,47.565,44.25899999999999,47.69,33.629,44.298,42.208,38.663,46.812,42.005,32.102,33.709,39.092,36.528,28.922,36.348,34.317,31.459,35.465,35.261,32.329,33.376999999999995,33.018,26.449,29.707,38.221,33.278,27.897
39.330999999999996,58.019,45.08600000000001,35.712,37.095,30.122,44.772,34.064,44.857,42.054,48.857,38.787,39.19,45.43899999999999,55.424,56.865,53.587,50.215,42.76,50.815,48.673,48.639,36.99800000000001,43.151,45.606,42.124,45.081,52.645,50.812,48.437,47.847,61.133,57.408,54.603,59.42,54.184,56.257,48.2,54.631,52.279,49.335,47.525,60.194,32.102,47.091,44.13800000000001,43.414,38.272,39.929,48.431,44.339,42.457,46.892,49.658,31.725,33.983000000000004,55.548,53.288,46.76600000000001,44.432,40.351
39.330999999999996,58.019,28.689,30.6,35.575,39.194,47.816,47.745,38.391,46.298,49.78100000000001,52.412,58.517,64.28699999999999,52.997,45.179,49.831,47.021,38.452,41.584,42.01600000000001,40.959,34.447,44.458,44.772,45.933,39.045,41.688,39.951,42.434,38.023,36.908,48.154,48.315,52.94600000000001,49.613,51.291,47.903,46.354,45.226000000000006,45.655,55.864,45.738,37.633,39.737,45.335,43.56100000000001,40.72,43.148,34.531,39.615,39.911,41.42100000000001,41.982,41.27,44.355,41.672,41.522,35.29400000000001,38.14,41.355
39.330999999999996,42.919,26.562,22.818,28.667,30.578000000000007,53.082,38.505,41.369,31.743,40.055,47.562,36.931,59.149,53.717,54.164,48.846,33.437,29.251,36.351,44.511,40.591,32.806,28.479,40.854,35.067,31.032,42.90600000000001,31.678,35.7,37.295,37.249,44.94600000000001,37.707,47.565,44.25899999999999,47.69,33.629,44.298,42.208,38.663,46.812,42.005,32.102,33.709,39.092,36.528,28.922,36.348,34.317,31.459,35.465,35.261,32.329,33.376999999999995,33.018,26.449,29.707,38.221,33.278,27.897
39.330999999999996,58.019,28.689,30.6,35.575,39.194,47.816,47.745,38.391,46.298,49.78100000000001,52.412,58.517,64.28699999999999,52.997,45.179,49.831,47.021,38.452,41.584,42.01600000000001,51.976000000000006,55.995,44.458,44.772,45.933,39.045,41.688,39.951,42.434,38.023,36.908,48.154,48.315,52.94600000000001,49.613,51.291,47.903,46.354,45.226000000000006,45.655,55.864,45.738,37.633,39.737,45.335,43.56100000000001,40.72,43.148,34.531,39.615,39.911,41.42100000000001,41.982,41.27,44.355,41.672,41.522,35.29400000000001,38.14,41.355
39.330999999999996,58.019,39.458,34.528,36.163,46.38399999999999,53.082,52.772,42.255,53.538,50.32899999999999,57.842,57.349,67.82300000000001,56.206,54.201,52.899,51.152,39.183,43.097,45.184,41.538,34.472,44.402,49.027,45.755,42.149,45.128,42.005,43.584,41.334,48.453,51.50100000000001,53.055,54.89,50.629,56.243,49.563,50.139,48.0,47.697,58.462,50.257,43.52,43.683,48.53100000000001,43.312,42.631,45.46100000000001,38.156,42.033,43.405,44.701,43.037,43.15600000000001,46.663,43.487,44.002,39.719,42.456,45.271
39.330999999999996,47.578,27.573,27.573,33.06,37.682,50.484,42.882,45.57899999999999,38.782,43.392,51.09,42.222,61.405,55.32899999999999,55.182,51.128,36.314,34.033,38.946,45.747,42.269,34.025,33.54,43.409,39.045,34.034,44.861,33.783,41.055,40.337,40.786,47.557,40.565,49.19300000000001,46.869,50.426,36.483,47.152,44.86600000000001,41.417,50.861,43.235,38.251,36.027,41.319,38.801,33.69,39.648,36.759,34.269,38.194,37.151,35.234,39.052,36.607,31.208,32.525,39.833,34.833,32.181
39.330999999999996,42.919,26.562,22.818,28.667,30.578000000000007,53.082,38.505,41.369,31.743,40.055,47.562,36.931,59.149,53.717,54.164,48.846,33.437,29.251,36.351,44.511,40.591,32.806,28.479,40.854,35.067,31.032,42.90600000000001,31.678,35.7,37.295,37.249,44.94600000000001,37.707,47.565,44.25899999999999,47.69,33.629,44.298,42.208,38.663,46.812,42.005,36.509,33.709,39.092,36.528,28.922,36.348,34.317,31.459,35.465,35.261,32.329,33.376999999999995,33.018,26.449,29.707,38.221,33.278,27.897
39.330999999999996,58.019,46.024,32.383,30.299,38.6,53.082,46.38399999999999,49.69600000000001,47.93,45.433,54.43600000000001,44.70399999999999,68.625,59.85,60.091,54.306,47.566,30.611,38.181,50.066,45.309,35.382,37.895,48.874,48.559,42.24800000000001,50.892,45.091,41.121,41.005,53.033,54.94600000000001,56.69,54.995,48.94300000000001,54.76,43.755,49.846,48.466,49.551,55.767,52.349,44.115,39.87300000000001,45.028,43.553,31.42,42.129,41.758,38.99,42.13,40.89,38.866,39.576,40.605,34.164,38.588,45.493,40.102,39.547
49.536,24.38,26.723000000000006,20.725,30.843000000000004,41.99100000000001,51.863,39.76300000000001,23.25,31.163,35.565,39.09,38.511,39.026,38.716,41.657,35.801,27.478,32.773,42.621,33.814,40.21,35.791,46.978,35.721,35.184,30.198,42.99100000000001,48.57,32.303000000000004,40.731,39.147,31.277,34.739000000000004,47.253,49.16,44.709,45.326,44.422,39.569,33.459,44.159,37.926,40.365,34.364000000000004,11.505999999999998,34.297,37.515,31.242,27.456,14.933,29.163,39.201,32.459,32.888000000000005,34.495,41.9,41.786,37.411,26.798,32.637
49.536,24.55,27.214,36.252,51.37300000000001,46.88800000000001,46.683,33.498000000000005,52.895,61.055,52.278,43.41,39.055,55.848,51.668,51.135,49.092,29.107,33.943000000000005,41.676,55.25,55.234,47.731,53.166,50.409,56.75899999999999,57.883,57.523,53.207,42.928,52.465,48.065,40.614,45.252,58.538,60.458,61.915,59.327,57.56399999999999,49.982,37.785,49.7,48.22,48.937,54.786,58.468,54.463,25.488000000000003,44.962,30.988000000000003,40.875,53.703,44.886,39.684,43.94300000000001,39.134,57.431,53.458,45.063,32.893,38.945
49.536,24.55,30.514,17.905,66.407,54.504,61.315,38.63800000000001,40.183,58.707,32.569,52.705,44.875,36.788000000000004,51.441,48.332,47.791,24.871,35.083,40.545,51.264,52.269,51.003,51.707,39.825,46.672,49.662,50.004,53.578,41.166,47.199,45.827,38.464,44.49,56.427,61.007,57.517,55.989,56.64,48.365,29.113000000000003,47.75,45.966,44.42100000000001,44.425,29.895,43.613,30.966,40.188,21.407,40.739,38.821,41.422,27.689,35.197,40.599,48.289,33.999,42.914,27.335,36.593
49.536,28.896,30.912,27.714,34.805,47.92,52.94300000000001,44.05,30.743,37.11,39.636,42.136,40.51300000000001,44.611000000000004,42.495,44.745,36.479,35.046,37.546,45.685,37.393,43.25899999999999,39.118,49.958,37.877,37.544,34.911,46.423,46.373999999999995,46.213,44.672,41.783,35.243,37.886,50.383,50.765,45.227,46.463,47.173,42.058,40.684,45.705,39.844,35.181999999999995,40.427,14.996,37.774,38.75,33.132,32.131,16.284000000000002,30.892,41.059,34.271,34.34,36.523,44.074,42.611,38.352,31.881,35.988
49.536,24.38,26.723000000000006,20.725,30.843000000000004,41.99100000000001,50.77,39.76300000000001,23.25,31.163,35.565,39.09,38.511,39.026,38.716,41.657,35.801,27.478,32.773,42.621,33.814,40.21,35.791,46.978,35.721,35.184,30.198,42.99100000000001,48.57,32.303000000000004,40.731,39.147,31.277,34.739000000000004,47.253,49.16,44.709,45.326,44.422,39.569,33.459,44.159,37.926,29.643,34.364000000000004,11.505999999999998,34.297,37.515,31.242,27.456,14.933,29.163,39.201,32.459,32.888000000000005,34.495,41.9,41.786,37.411,26.798,32.637
